recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
5,4) $350 - $500,450.42,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
3,3) $200 - $350,329.47,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0
8,"7) $1,000 +",1161.95,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
7,1) $0 - $100,56.46,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
12,3) $200 - $350,215.26,1,1,Rural,0,Phone,Womens E-Mail,1,0,0.0
5,1) $0 - $100,41.74,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0
8,1) $0 - $100,38.17,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
1,1) $0 - $100,69.35,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
10,2) $100 - $200,196.25,1,0,Rural,0,Web,No E-Mail,0,0,0.0
7,2) $100 - $200,194.46,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
4,2) $100 - $200,123.4,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
5,4) $350 - $500,441.59,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
6,4) $350 - $500,350.31,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
4,2) $100 - $200,179.55,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
3,2) $100 - $200,130.44,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
10,4) $350 - $500,390.65,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
2,5) $500 - $750,606.03,1,1,Surburban,1,Phone,No E-Mail,1,0,0.0
1,5) $500 - $750,626.52,1,1,Surburban,1,Web,No E-Mail,1,0,0.0
10,3) $200 - $350,204.13,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
10,2) $100 - $200,142.14,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
7,1) $0 - $100,68.29,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
1,"7) $1,000 +",1087.24,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0
12,1) $0 - $100,44.32,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,1) $0 - $100,96.06,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
6,4) $350 - $500,465.96,1,1,Surburban,0,Web,No E-Mail,1,0,0.0
6,3) $200 - $350,253.96,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
9,2) $100 - $200,102.14,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,61.95,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
7,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0.0
10,1) $0 - $100,31.52,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
9,1) $0 - $100,71.68,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
9,3) $200 - $350,227.01,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0
2,3) $200 - $350,200.08,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
7,1) $0 - $100,32.87,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
1,5) $500 - $750,641.21,1,1,Urban,1,Phone,No E-Mail,0,0,0.0
1,2) $100 - $200,112.34,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
3,2) $100 - $200,171.32,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
3,1) $0 - $100,86.73,0,1,Urban,1,Web,No E-Mail,0,0,0.0
7,3) $200 - $350,348.72,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
9,1) $0 - $100,43.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
7,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0,0,0.0
9,2) $100 - $200,184.99,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0
4,2) $100 - $200,132.36,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
1,3) $200 - $350,272.33,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
10,1) $0 - $100,72.61,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
2,1) $0 - $100,86.64,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
3,1) $0 - $100,76.38,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
2,4) $350 - $500,389.9,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0
10,2) $100 - $200,164.88,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
10,2) $100 - $200,135.46,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
9,3) $200 - $350,228.8,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0
3,3) $200 - $350,331.61,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
6,"6) $750 - $1,000",922.12,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
1,3) $200 - $350,332.81,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
4,3) $200 - $350,237.88,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
1,1) $0 - $100,60.7,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
8,1) $0 - $100,56.16,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,1) $0 - $100,89.94,0,1,Urban,0,Web,No E-Mail,0,0,0.0
7,2) $100 - $200,166.87,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
2,3) $200 - $350,241.27,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
7,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
5,"6) $750 - $1,000",815.68,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
5,2) $100 - $200,129.43,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
12,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
6,3) $200 - $350,320.53,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
6,1) $0 - $100,73.19,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
6,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
5,5) $500 - $750,556.33,1,0,Rural,1,Multichannel,No E-Mail,0,0,0.0
10,3) $200 - $350,241.86,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
9,2) $100 - $200,147.72,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,62.06,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
2,2) $100 - $200,165.72,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
6,2) $100 - $200,196.05,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
1,5) $500 - $750,741.15,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
9,1) $0 - $100,62.24,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
3,3) $200 - $350,306.92,1,0,Urban,0,Web,No E-Mail,0,0,0.0
1,"6) $750 - $1,000",877.9,1,0,Surburban,1,Web,Mens E-Mail,1,0,0.0
10,3) $200 - $350,264.37,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0
8,1) $0 - $100,73.6,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0
1,1) $0 - $100,46.8,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
12,5) $500 - $750,539.84,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
1,3) $200 - $350,346.31,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
3,4) $350 - $500,433.5,1,0,Urban,0,Web,No E-Mail,0,0,0.0
2,2) $100 - $200,124.35,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
5,3) $200 - $350,281.54,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,5) $500 - $750,540.36,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
7,3) $200 - $350,318.84,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
7,1) $0 - $100,99.23,0,1,Urban,1,Web,No E-Mail,0,0,0.0
5,1) $0 - $100,79.29,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10,3) $200 - $350,303.0,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
6,1) $0 - $100,47.36,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0
9,2) $100 - $200,188.8,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0
3,2) $100 - $200,112.6,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
9,4) $350 - $500,451.07,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0
3,4) $350 - $500,355.98,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
1,5) $500 - $750,705.3,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,1) $0 - $100,88.35,0,1,Rural,1,Web,No E-Mail,0,0,0.0
1,3) $200 - $350,218.12,0,1,Urban,1,Web,No E-Mail,0,0,0.0
3,5) $500 - $750,614.28,1,1,Surburban,1,Phone,No E-Mail,1,0,0.0
3,2) $100 - $200,152.9,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
11,4) $350 - $500,441.6,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
5,5) $500 - $750,652.91,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
3,1) $0 - $100,46.88,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
6,2) $100 - $200,148.57,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
6,2) $100 - $200,130.37,1,0,Urban,1,Web,No E-Mail,0,0,0.0
1,3) $200 - $350,224.87,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
9,3) $200 - $350,253.18,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
5,4) $350 - $500,390.98,1,1,Urban,0,Web,Mens E-Mail,1,0,0.0
11,1) $0 - $100,43.67,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
5,2) $100 - $200,126.61,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
3,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
2,3) $200 - $350,270.77,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
9,1) $0 - $100,46.05,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
7,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
2,2) $100 - $200,111.11,0,1,Urban,0,Web,No E-Mail,0,0,0.0
7,5) $500 - $750,669.28,1,1,Rural,1,Phone,Womens E-Mail,1,0,0.0
10,2) $100 - $200,195.36,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
6,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
1,5) $500 - $750,653.4,1,0,Rural,1,Web,No E-Mail,0,0,0.0
1,3) $200 - $350,244.66,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
5,3) $200 - $350,253.31,1,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
2,2) $100 - $200,100.18,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,62.83,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
2,2) $100 - $200,110.37,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
11,1) $0 - $100,39.97,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
1,1) $0 - $100,63.07,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
7,3) $200 - $350,313.78,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
2,"7) $1,000 +",1022.76,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
8,1) $0 - $100,30.67,1,0,Urban,1,Web,No E-Mail,0,0,0.0
1,1) $0 - $100,84.3,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
9,3) $200 - $350,222.47,1,1,Surburban,1,Web,No E-Mail,0,0,0.0
10,2) $100 - $200,107.25,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
1,4) $350 - $500,365.41,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
8,2) $100 - $200,173.57,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
9,1) $0 - $100,30.72,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,3) $200 - $350,301.33,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
5,4) $350 - $500,390.36,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
10,2) $100 - $200,118.8,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
10,4) $350 - $500,426.64,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
7,4) $350 - $500,397.14,1,0,Urban,0,Web,No E-Mail,1,0,0.0
6,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0.0
10,2) $100 - $200,175.49,1,0,Urban,0,Web,No E-Mail,0,0,0.0
9,1) $0 - $100,78.18,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
11,5) $500 - $750,673.4,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
3,"7) $1,000 +",1249.76,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
6,2) $100 - $200,185.32,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,86.09,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
10,1) $0 - $100,86.12,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
2,3) $200 - $350,335.4,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
5,1) $0 - $100,99.78,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
2,1) $0 - $100,36.58,1,0,Urban,0,Web,No E-Mail,0,0,0.0
6,1) $0 - $100,92.01,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
4,1) $0 - $100,33.65,1,0,Urban,0,Phone,No E-Mail,1,0,0.0
5,1) $0 - $100,91.17,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
1,4) $350 - $500,370.9,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
3,1) $0 - $100,78.0,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
8,1) $0 - $100,85.65,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
7,2) $100 - $200,141.79,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
1,4) $350 - $500,396.28,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
9,3) $200 - $350,259.61,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
8,2) $100 - $200,177.62,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
4,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,1,0,0.0
1,4) $350 - $500,448.91,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
3,1) $0 - $100,29.99,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0
9,1) $0 - $100,44.39,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
2,2) $100 - $200,195.73,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
9,"6) $750 - $1,000",788.36,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
6,1) $0 - $100,45.35,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
8,2) $100 - $200,106.17,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
1,"6) $750 - $1,000",933.86,1,0,Rural,1,Multichannel,No E-Mail,1,0,0.0
4,5) $500 - $750,696.76,1,1,Urban,1,Web,Mens E-Mail,0,0,0.0
1,3) $200 - $350,327.73,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
3,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
6,3) $200 - $350,292.39,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
6,3) $200 - $350,262.7,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
2,1) $0 - $100,82.58,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
10,2) $100 - $200,105.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
8,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
3,2) $100 - $200,124.45,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
8,1) $0 - $100,29.99,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
2,3) $200 - $350,210.09,1,1,Rural,0,Multichannel,No E-Mail,1,0,0.0
11,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
1,3) $200 - $350,224.09,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
9,2) $100 - $200,147.37,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
4,2) $100 - $200,143.17,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
5,3) $200 - $350,245.95,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
3,2) $100 - $200,106.18,0,1,Urban,0,Web,No E-Mail,0,0,0.0
1,2) $100 - $200,139.95,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0
9,2) $100 - $200,108.78,0,1,Urban,0,Phone,No E-Mail,1,0,0.0
5,1) $0 - $100,48.84,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0
10,3) $200 - $350,322.36,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
10,4) $350 - $500,465.53,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
6,1) $0 - $100,91.11,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
10,4) $350 - $500,399.41,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
9,2) $100 - $200,191.93,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
10,3) $200 - $350,234.12,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
1,4) $350 - $500,431.19,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
3,2) $100 - $200,188.45,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
9,1) $0 - $100,74.22,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
2,5) $500 - $750,512.39,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
9,2) $100 - $200,162.51,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0
9,2) $100 - $200,183.38,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
2,4) $350 - $500,442.76,1,1,Urban,0,Web,Womens E-Mail,0,0,0.0
10,2) $100 - $200,153.6,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
4,4) $350 - $500,390.6,0,1,Urban,1,Web,No E-Mail,1,0,0.0
6,1) $0 - $100,42.45,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
1,3) $200 - $350,345.66,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
2,3) $200 - $350,318.01,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
3,5) $500 - $750,565.02,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
12,1) $0 - $100,84.47,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
9,4) $350 - $500,374.59,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
6,3) $200 - $350,257.35,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,0.0
7,2) $100 - $200,121.05,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
4,2) $100 - $200,162.06,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
3,2) $100 - $200,106.32,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
11,5) $500 - $750,587.18,0,1,Rural,1,Web,No E-Mail,0,0,0.0
10,2) $100 - $200,139.17,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
5,3) $200 - $350,282.93,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
4,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0.0
8,4) $350 - $500,460.98,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
1,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
4,3) $200 - $350,343.61,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
4,2) $100 - $200,142.55,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
7,1) $0 - $100,95.78,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0
8,3) $200 - $350,263.28,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
2,3) $200 - $350,308.39,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
8,3) $200 - $350,265.93,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
3,3) $200 - $350,210.58,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
5,"7) $1,000 +",1392.3,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
9,2) $100 - $200,129.42,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
7,3) $200 - $350,271.13,0,1,Urban,0,Web,No E-Mail,0,0,0.0
9,2) $100 - $200,142.35,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
6,4) $350 - $500,393.1,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
2,2) $100 - $200,159.22,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
1,3) $200 - $350,263.49,1,1,Urban,1,Phone,No E-Mail,1,0,0.0
6,2) $100 - $200,133.8,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
4,1) $0 - $100,76.85,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
2,"7) $1,000 +",1367.77,1,1,Urban,1,Multichannel,No E-Mail,1,0,0.0
6,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
8,3) $200 - $350,204.89,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
9,5) $500 - $750,523.66,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
1,1) $0 - $100,85.37,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0
3,1) $0 - $100,48.0,0,1,Rural,0,Phone,Womens E-Mail,1,0,0.0
1,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0
7,2) $100 - $200,176.71,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
2,"6) $750 - $1,000",795.23,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
9,1) $0 - $100,66.91,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
2,5) $500 - $750,683.85,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,0.0
2,"6) $750 - $1,000",782.8,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
11,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
1,3) $200 - $350,275.78,1,0,Surburban,0,Web,Womens E-Mail,1,0,0.0
9,3) $200 - $350,201.84,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
4,1) $0 - $100,41.4,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
6,3) $200 - $350,302.38,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
11,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
1,"6) $750 - $1,000",996.8,1,1,Urban,1,Web,Mens E-Mail,0,0,0.0
3,4) $350 - $500,447.63,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0.0
10,3) $200 - $350,318.11,0,1,Urban,0,Web,No E-Mail,0,0,0.0
6,1) $0 - $100,45.08,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
2,2) $100 - $200,180.09,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0
1,1) $0 - $100,40.33,0,1,Rural,1,Phone,Mens E-Mail,1,0,0.0
8,2) $100 - $200,104.41,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
4,1) $0 - $100,29.99,1,0,Rural,1,Web,Womens E-Mail,1,0,0.0
5,1) $0 - $100,78.71,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
7,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
8,1) $0 - $100,99.66,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
6,4) $350 - $500,478.03,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
9,3) $200 - $350,213.55,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
8,2) $100 - $200,169.75,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
7,1) $0 - $100,52.07,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
7,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
3,1) $0 - $100,90.5,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
11,1) $0 - $100,47.44,0,1,Urban,1,Web,No E-Mail,0,0,0.0
10,1) $0 - $100,44.73,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
1,1) $0 - $100,66.3,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,1) $0 - $100,36.96,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0
10,1) $0 - $100,54.44,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
10,1) $0 - $100,80.39,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
8,1) $0 - $100,54.16,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
2,5) $500 - $750,508.8,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
4,4) $350 - $500,447.6,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
1,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,1,0,0.0
6,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
4,1) $0 - $100,80.88,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
6,2) $100 - $200,103.62,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
4,2) $100 - $200,186.36,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,3) $200 - $350,272.33,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
7,1) $0 - $100,67.71,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
4,"6) $750 - $1,000",784.87,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
9,1) $0 - $100,62.14,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0
2,4) $350 - $500,414.87,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
2,3) $200 - $350,211.86,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
9,1) $0 - $100,32.02,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
9,2) $100 - $200,125.38,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
6,5) $500 - $750,654.96,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
